fpr,tpr,thresholds,sensitivity,specificity,1-specificity,Youden J statistic,metric
0.0,0.0,1.999999999998828,0.0,1.0,0.0,0.0,AuG_trunc10
0.0,0.016129032258064516,0.999999999998828,0.016129032258064516,1.0,0.0,0.016129032258064502,AuG_trunc10
0.0,0.3387096774193548,0.9621170018847085,0.3387096774193548,1.0,0.0,0.33870967741935476,AuG_trunc10
0.0,0.4032258064516129,0.744953762592444,0.4032258064516129,1.0,0.0,0.403225806451613,AuG_trunc10
0.0,0.4838709677419355,0.6046423633166587,0.4838709677419355,1.0,0.0,0.4838709677419355,AuG_trunc10
0.01818181818181818,0.4838709677419355,0.5988555526086411,0.4838709677419355,0.9818181818181818,0.01818181818181818,0.4656891495601174,AuG_trunc10
0.01818181818181818,0.5161290322580645,0.523456274218184,0.5161290322580645,0.9818181818181818,0.01818181818181818,0.4979472140762464,AuG_trunc10
0.02727272727272727,0.5161290322580645,0.5210743357699302,0.5161290322580645,0.9727272727272728,0.02727272727272727,0.48885630498533716,AuG_trunc10
0.02727272727272727,0.5483870967741935,0.46168450414028955,0.5483870967741935,0.9727272727272728,0.02727272727272727,0.5211143695014662,AuG_trunc10
0.045454545454545456,0.5483870967741935,0.4521604152557223,0.5483870967741935,0.9545454545454546,0.045454545454545456,0.5029325513196481,AuG_trunc10
0.045454545454545456,0.5806451612903226,0.3913131714557177,0.5806451612903226,0.9545454545454546,0.045454545454545456,0.5351906158357771,AuG_trunc10
0.06363636363636363,0.5806451612903226,0.3808312747681557,0.5806451612903226,0.9363636363636364,0.06363636363636363,0.517008797653959,AuG_trunc10
0.06363636363636363,0.6129032258064516,0.3614486457550182,0.6129032258064516,0.9363636363636364,0.06363636363636363,0.549266862170088,AuG_trunc10
0.06363636363636363,0.6290322580645161,0.35919316616844593,0.6290322580645161,0.9363636363636364,0.06363636363636363,0.5653958944281525,AuG_trunc10
0.08181818181818182,0.6290322580645161,0.3300214675823828,0.6290322580645161,0.9181818181818182,0.08181818181818182,0.5472140762463344,AuG_trunc10
0.08181818181818182,0.6774193548387096,0.28814885939808466,0.6774193548387096,0.9181818181818182,0.08181818181818182,0.595601173020528,AuG_trunc10
0.12727272727272726,0.6774193548387096,0.2698595379777332,0.6774193548387096,0.8727272727272728,0.12727272727272726,0.5501466275659825,AuG_trunc10
0.12727272727272726,0.7096774193548387,0.2629759718875153,0.7096774193548387,0.8727272727272728,0.12727272727272726,0.5824046920821115,AuG_trunc10
0.14545454545454545,0.7096774193548387,0.2521542682732742,0.7096774193548387,0.8545454545454545,0.14545454545454545,0.5642228739002932,AuG_trunc10
0.14545454545454545,0.7580645161290323,0.24503250751345285,0.7580645161290323,0.8545454545454545,0.14545454545454545,0.6126099706744867,AuG_trunc10
0.17272727272727273,0.7580645161290323,0.24037030016919775,0.7580645161290323,0.8272727272727273,0.17272727272727273,0.5853372434017596,AuG_trunc10
0.17272727272727273,0.7903225806451613,0.23298336294514774,0.7903225806451613,0.8272727272727273,0.17272727272727273,0.6175953079178886,AuG_trunc10
0.18181818181818182,0.7903225806451613,0.228130472711862,0.7903225806451613,0.8181818181818181,0.18181818181818182,0.6085043988269794,AuG_trunc10
0.18181818181818182,0.8225806451612904,0.22384591207769466,0.8225806451612904,0.8181818181818181,0.18181818181818182,0.6407624633431084,AuG_trunc10
0.2,0.8225806451612904,0.21964187289825443,0.8225806451612904,0.8,0.2,0.6225806451612903,AuG_trunc10
0.2,0.8548387096774194,0.2138628236260793,0.8548387096774194,0.8,0.2,0.6548387096774193,AuG_trunc10
0.20909090909090908,0.8548387096774194,0.212820026287415,0.8548387096774194,0.7909090909090909,0.20909090909090908,0.6457478005865103,AuG_trunc10
0.20909090909090908,0.8870967741935484,0.21089760509420494,0.8870967741935484,0.7909090909090909,0.20909090909090908,0.6780058651026393,AuG_trunc10
0.22727272727272727,0.8870967741935484,0.20798559993055823,0.8870967741935484,0.7727272727272727,0.22727272727272727,0.659824046920821,AuG_trunc10
0.22727272727272727,0.9193548387096774,0.20619222081418137,0.9193548387096774,0.7727272727272727,0.22727272727272727,0.69208211143695,AuG_trunc10
0.2545454545454545,0.9193548387096774,0.20526201767389204,0.9193548387096774,0.7454545454545455,0.2545454545454545,0.6648093841642229,AuG_trunc10
0.2545454545454545,0.967741935483871,0.2038560484935125,0.967741935483871,0.7454545454545455,0.2545454545454545,0.7131964809384166,AuG_trunc10
0.3,0.967741935483871,0.20300790624277484,0.967741935483871,0.7,0.3,0.667741935483871,AuG_trunc10
0.3,0.9838709677419355,0.20277310247476074,0.9838709677419355,0.7,0.3,0.6838709677419355,AuG_trunc10
1.0,1.0,0.2016644462748136,1.0,0.0,1.0,0.0,AuG_trunc10
