fpr,tpr,thresholds,sensitivity,specificity,1-specificity,Youden J statistic,metric
0.0,0.0,1.9999986204111693,0.0,1.0,0.0,0.0,Cov1_perc
0.0,0.011494252873563218,0.9999986204111692,0.011494252873563218,1.0,0.0,0.011494252873563315,Cov1_perc
0.0,0.21839080459770116,0.9962116662679686,0.21839080459770116,1.0,0.0,0.21839080459770122,Cov1_perc
0.0,0.2413793103448276,0.9936462094323995,0.2413793103448276,1.0,0.0,0.24137931034482762,Cov1_perc
0.0007363770250368188,0.2413793103448276,0.9666927158224944,0.2413793103448276,0.9992636229749632,0.0007363770250368188,0.2406429333197908,Cov1_perc
0.0007363770250368188,0.2988505747126437,0.9441273466244271,0.2988505747126437,0.9992636229749632,0.0007363770250368188,0.29811419768760694,Cov1_perc
0.0014727540500736377,0.2988505747126437,0.9439858055611794,0.2988505747126437,0.9985272459499264,0.0014727540500736377,0.2973778206625701,Cov1_perc
0.0014727540500736377,0.3333333333333333,0.9105921765122291,0.3333333333333333,0.9985272459499264,0.0014727540500736377,0.3318605792832596,Cov1_perc
0.0014727540500736377,0.3563218390804598,0.8931864635230147,0.3563218390804598,0.9985272459499264,0.0014727540500736377,0.35484908503038604,Cov1_perc
0.003681885125184094,0.3563218390804598,0.8414903488010758,0.3563218390804598,0.9963181148748159,0.003681885125184094,0.3526399539552756,Cov1_perc
0.003681885125184094,0.39080459770114945,0.608232959678398,0.39080459770114945,0.9963181148748159,0.003681885125184094,0.3871227125759653,Cov1_perc
0.003681885125184094,0.4367816091954023,0.5115915658668606,0.4367816091954023,0.9963181148748159,0.003681885125184094,0.43309972407021835,Cov1_perc
0.005154639175257732,0.4367816091954023,0.4767786189623454,0.4367816091954023,0.9948453608247423,0.005154639175257732,0.4316269700201447,Cov1_perc
0.005154639175257732,0.45977011494252873,0.4345342630677728,0.45977011494252873,0.9948453608247423,0.005154639175257732,0.4546154757672709,Cov1_perc
0.0066273932253313695,0.45977011494252873,0.2734861331284755,0.45977011494252873,0.9933726067746687,0.0066273932253313695,0.45314272171719727,Cov1_perc
0.0066273932253313695,0.47126436781609193,0.20490815810962026,0.47126436781609193,0.9933726067746687,0.0066273932253313695,0.4646369745907606,Cov1_perc
0.007363770250368188,0.47126436781609193,0.18440669973833224,0.47126436781609193,0.9926362297496318,0.007363770250368188,0.46390059756572377,Cov1_perc
0.007363770250368188,0.4827586206896552,0.1833826827842785,0.4827586206896552,0.9926362297496318,0.007363770250368188,0.4753948504392871,Cov1_perc
0.010309278350515464,0.4827586206896552,0.1492441135835494,0.4827586206896552,0.9896907216494846,0.010309278350515464,0.4724493423391398,Cov1_perc
0.010309278350515464,0.5172413793103449,0.1098775715605753,0.5172413793103449,0.9896907216494846,0.010309278350515464,0.5069321009598293,Cov1_perc
0.011045655375552283,0.5172413793103449,0.10442263392211805,0.5172413793103449,0.9889543446244478,0.011045655375552283,0.5061957239347925,Cov1_perc
0.011045655375552283,0.5517241379310345,0.0867540720648505,0.5517241379310345,0.9889543446244478,0.011045655375552283,0.5406784825554822,Cov1_perc
0.012518409425625921,0.5517241379310345,0.08136532060019597,0.5517241379310345,0.9874815905743741,0.012518409425625921,0.5392057285054086,Cov1_perc
0.012518409425625921,0.5632183908045977,0.07644941439044022,0.5632183908045977,0.9874815905743741,0.012518409425625921,0.5506999813789717,Cov1_perc
0.014727540500736377,0.5632183908045977,0.06592761645184747,0.5632183908045977,0.9852724594992637,0.014727540500736377,0.5484908503038612,Cov1_perc
0.014727540500736377,0.5977011494252874,0.05381736674259164,0.5977011494252874,0.9852724594992637,0.014727540500736377,0.5829736089245512,Cov1_perc
0.016200294550810016,0.5977011494252874,0.04949183103525959,0.5977011494252874,0.9837997054491899,0.016200294550810016,0.5815008548744773,Cov1_perc
0.016200294550810016,0.6091954022988506,0.047450675137566754,0.6091954022988506,0.9837997054491899,0.016200294550810016,0.5929951077480404,Cov1_perc
0.016936671575846832,0.6091954022988506,0.0458331778930225,0.6091954022988506,0.9830633284241531,0.016936671575846832,0.5922587307230036,Cov1_perc
0.016936671575846832,0.632183908045977,0.042275747831115186,0.632183908045977,0.9830633284241531,0.016936671575846832,0.6152472364701302,Cov1_perc
0.018409425625920472,0.632183908045977,0.03893271634925728,0.632183908045977,0.9815905743740795,0.018409425625920472,0.6137744824200566,Cov1_perc
0.018409425625920472,0.6551724137931034,0.036609380520960806,0.6551724137931034,0.9815905743740795,0.018409425625920472,0.6367629881671828,Cov1_perc
0.020618556701030927,0.6551724137931034,0.03545185796349729,0.6551724137931034,0.979381443298969,0.020618556701030927,0.6345538570920723,Cov1_perc
0.020618556701030927,0.6896551724137931,0.033762008886850485,0.6896551724137931,0.979381443298969,0.020618556701030927,0.6690366157127623,Cov1_perc
0.024300441826215022,0.6896551724137931,0.03277650478812365,0.6896551724137931,0.975699558173785,0.024300441826215022,0.6653547305875782,Cov1_perc
0.024300441826215022,0.7011494252873564,0.032508091359463816,0.7011494252873564,0.975699558173785,0.024300441826215022,0.6768489834611413,Cov1_perc
1.0,1.0,0.03126616984158841,1.0,0.0,1.0,0.0,Cov1_perc
