fpr,tpr,thresholds,sensitivity,specificity,1-specificity,Youden J statistic,metric
0.0,0.0,1.9982059618504102,0.0,1.0,0.0,0.0,Sample_reads_percent_of_type_run
0.007874015748031496,0.02857142857142857,0.9982059618504102,0.02857142857142857,0.9921259842519685,0.007874015748031496,0.020697412823396988,Sample_reads_percent_of_type_run
0.007874015748031496,0.07142857142857142,0.9882295286470428,0.07142857142857142,0.9921259842519685,0.007874015748031496,0.06355455568053991,Sample_reads_percent_of_type_run
0.007874015748031496,0.1,0.9872528723889603,0.1,0.9921259842519685,0.007874015748031496,0.0921259842519686,Sample_reads_percent_of_type_run
0.015748031496062992,0.1,0.9812060262045413,0.1,0.984251968503937,0.015748031496062992,0.08425196850393712,Sample_reads_percent_of_type_run
0.015748031496062992,0.18571428571428572,0.9273450244290665,0.18571428571428572,0.984251968503937,0.015748031496062992,0.16996625421822276,Sample_reads_percent_of_type_run
0.031496062992125984,0.18571428571428572,0.915114810102918,0.18571428571428572,0.9685039370078741,0.031496062992125984,0.1542182227221598,Sample_reads_percent_of_type_run
0.031496062992125984,0.24285714285714285,0.8912056826520377,0.24285714285714285,0.9685039370078741,0.031496062992125984,0.21136107986501695,Sample_reads_percent_of_type_run
0.031496062992125984,0.2714285714285714,0.8575577461678,0.2714285714285714,0.9685039370078741,0.031496062992125984,0.23993250843644542,Sample_reads_percent_of_type_run
0.031496062992125984,0.4,0.7097270913866671,0.4,0.9685039370078741,0.031496062992125984,0.368503937007874,Sample_reads_percent_of_type_run
0.031496062992125984,0.42857142857142855,0.6524794219225519,0.42857142857142855,0.9685039370078741,0.031496062992125984,0.3970753655793027,Sample_reads_percent_of_type_run
0.031496062992125984,0.5285714285714286,0.5161574628911282,0.5285714285714286,0.9685039370078741,0.031496062992125984,0.49707536557930254,Sample_reads_percent_of_type_run
0.03937007874015748,0.5428571428571428,0.5028763367265872,0.5428571428571428,0.9606299212598425,0.03937007874015748,0.5034870641169853,Sample_reads_percent_of_type_run
0.03937007874015748,0.6,0.4374763394920969,0.6,0.9606299212598425,0.03937007874015748,0.5606299212598425,Sample_reads_percent_of_type_run
0.047244094488188976,0.6,0.4081445866598895,0.6,0.952755905511811,0.047244094488188976,0.552755905511811,Sample_reads_percent_of_type_run
0.047244094488188976,0.6285714285714286,0.4011214218803878,0.6285714285714286,0.952755905511811,0.047244094488188976,0.5813273340832397,Sample_reads_percent_of_type_run
0.047244094488188976,0.6571428571428571,0.3906887534369084,0.6571428571428571,0.952755905511811,0.047244094488188976,0.6098987626546681,Sample_reads_percent_of_type_run
0.05511811023622047,0.6571428571428571,0.3809263824438297,0.6571428571428571,0.9448818897637795,0.05511811023622047,0.6020247469066367,Sample_reads_percent_of_type_run
0.05511811023622047,0.6714285714285714,0.3741798137521038,0.6714285714285714,0.9448818897637795,0.05511811023622047,0.6163104611923509,Sample_reads_percent_of_type_run
0.06299212598425197,0.6714285714285714,0.36068437764329214,0.6714285714285714,0.937007874015748,0.06299212598425197,0.6084364454443194,Sample_reads_percent_of_type_run
0.06299212598425197,0.6857142857142857,0.35891979287597786,0.6857142857142857,0.937007874015748,0.06299212598425197,0.6227221597300336,Sample_reads_percent_of_type_run
0.07086614173228346,0.6857142857142857,0.3187313418093431,0.6857142857142857,0.9291338582677166,0.07086614173228346,0.6148481439820022,Sample_reads_percent_of_type_run
0.07086614173228346,0.7142857142857143,0.3091423794892067,0.7142857142857143,0.9291338582677166,0.07086614173228346,0.6434195725534309,Sample_reads_percent_of_type_run
0.07874015748031496,0.7142857142857143,0.30681661324210907,0.7142857142857143,0.9212598425196851,0.07874015748031496,0.6355455568053994,Sample_reads_percent_of_type_run
0.07874015748031496,0.7285714285714285,0.2845735605851318,0.7285714285714285,0.9212598425196851,0.07874015748031496,0.6498312710911136,Sample_reads_percent_of_type_run
0.08661417322834646,0.7285714285714285,0.28287348046975735,0.7285714285714285,0.9133858267716536,0.08661417322834646,0.6419572553430821,Sample_reads_percent_of_type_run
0.08661417322834646,0.7571428571428571,0.27239858375179327,0.7571428571428571,0.9133858267716536,0.08661417322834646,0.6705286839145108,Sample_reads_percent_of_type_run
0.14960629921259844,0.7571428571428571,0.2489577795032675,0.7571428571428571,0.8503937007874016,0.14960629921259844,0.6075365579302587,Sample_reads_percent_of_type_run
0.14960629921259844,0.7714285714285715,0.2482257755636578,0.7714285714285715,0.8503937007874016,0.14960629921259844,0.6218222722159732,Sample_reads_percent_of_type_run
0.29133858267716534,0.7714285714285715,0.2287715100659257,0.7714285714285715,0.7086614173228347,0.29133858267716534,0.48008998875140607,Sample_reads_percent_of_type_run
0.29133858267716534,0.7857142857142857,0.22792467210980924,0.7857142857142857,0.7086614173228347,0.29133858267716534,0.4943757030371203,Sample_reads_percent_of_type_run
0.5354330708661418,0.7857142857142857,0.20834038020504317,0.7857142857142857,0.4645669291338582,0.5354330708661418,0.2502812148481439,Sample_reads_percent_of_type_run
0.5354330708661418,0.8,0.20824900234070207,0.8,0.4645669291338582,0.5354330708661418,0.26456692913385815,Sample_reads_percent_of_type_run
0.6220472440944882,0.8,0.20296532845103227,0.8,0.3779527559055118,0.6220472440944882,0.17795275590551185,Sample_reads_percent_of_type_run
0.6220472440944882,0.8142857142857143,0.20148012803767448,0.8142857142857143,0.3779527559055118,0.6220472440944882,0.19223847019122609,Sample_reads_percent_of_type_run
0.6771653543307087,0.8142857142857143,0.1965031620137765,0.8142857142857143,0.3228346456692913,0.6771653543307087,0.1371203599550057,Sample_reads_percent_of_type_run
