fpr,tpr,thresholds,sensitivity,specificity,1-specificity,Youden J statistic,metric,ROC AUC,logit ROC AUC
0.0,0.0,10.967145259345491,0.0,1.0,0.0,0.0,AuG_trunc10,0.8428893064513399,0.8428893064513399
0.0,0.011494252873563218,9.967145259345491,0.011494252873563218,1.0,0.0,0.011494252873563315,AuG_trunc10,0.8428893064513399,0.8428893064513399
0.0,0.2413793103448276,1.5929588014981273,0.2413793103448276,1.0,0.0,0.24137931034482762,AuG_trunc10,0.8428893064513399,0.8428893064513399
0.0,0.28735632183908044,0.8457212342301261,0.28735632183908044,1.0,0.0,0.28735632183908044,AuG_trunc10,0.8428893064513399,0.8428893064513399
0.0,0.3448275862068966,0.62217048247316,0.3448275862068966,1.0,0.0,0.3448275862068966,AuG_trunc10,0.8428893064513399,0.8428893064513399
0.0014727540500736377,0.3448275862068966,0.6138274479368775,0.3448275862068966,0.9985272459499264,0.0014727540500736377,0.34335483215682294,AuG_trunc10,0.8428893064513399,0.8428893064513399
0.0014727540500736377,0.367816091954023,0.5078256370456603,0.367816091954023,0.9985272459499264,0.0014727540500736377,0.36634333790394935,AuG_trunc10,0.8428893064513399,0.8428893064513399
0.0022091310751104565,0.367816091954023,0.504527228042944,0.367816091954023,0.9977908689248896,0.0022091310751104565,0.36560696087891253,AuG_trunc10,0.8428893064513399,0.8428893064513399
0.0022091310751104565,0.39080459770114945,0.422328621371029,0.39080459770114945,0.9977908689248896,0.0022091310751104565,0.38859546662603894,AuG_trunc10,0.8428893064513399,0.8428893064513399
0.003681885125184094,0.39080459770114945,0.4090673910231535,0.39080459770114945,0.9963181148748159,0.003681885125184094,0.3871227125759653,AuG_trunc10,0.8428893064513399,0.8428893064513399
0.003681885125184094,0.41379310344827586,0.3227435374377153,0.41379310344827586,0.9963181148748159,0.003681885125184094,0.4101112183230917,AuG_trunc10,0.8428893064513399,0.8428893064513399
0.005154639175257732,0.41379310344827586,0.3074634588022248,0.41379310344827586,0.9948453608247423,0.005154639175257732,0.4086384642730181,AuG_trunc10,0.8428893064513399,0.8428893064513399
0.005154639175257732,0.4367816091954023,0.278765769873841,0.4367816091954023,0.9948453608247423,0.005154639175257732,0.4316269700201447,AuG_trunc10,0.8428893064513399,0.8428893064513399
0.005154639175257732,0.4482758620689655,0.2753848143836502,0.4482758620689655,0.9948453608247423,0.005154639175257732,0.4431212228937078,AuG_trunc10,0.8428893064513399,0.8428893064513399
0.0066273932253313695,0.4482758620689655,0.2307389162561576,0.4482758620689655,0.9933726067746687,0.0066273932253313695,0.4416484688436342,AuG_trunc10,0.8428893064513399,0.8428893064513399
0.0066273932253313695,0.4827586206896552,0.1629155348596559,0.4827586206896552,0.9933726067746687,0.0066273932253313695,0.4761312274643239,AuG_trunc10,0.8428893064513399,0.8428893064513399
0.010309278350515464,0.4827586206896552,0.1314942528735632,0.4827586206896552,0.9896907216494846,0.010309278350515464,0.4724493423391398,AuG_trunc10,0.8428893064513399,0.8428893064513399
0.010309278350515464,0.5057471264367817,0.119324796274738,0.5057471264367817,0.9896907216494846,0.010309278350515464,0.49543784808626623,AuG_trunc10,0.8428893064513399,0.8428893064513399
0.011782032400589101,0.5057471264367817,0.0997701149425287,0.5057471264367817,0.9882179675994109,0.011782032400589101,0.4939650940361926,AuG_trunc10,0.8428893064513399,0.8428893064513399
0.011782032400589101,0.5402298850574713,0.0865967408267702,0.5402298850574713,0.9882179675994109,0.011782032400589101,0.5284478526568823,AuG_trunc10,0.8428893064513399,0.8428893064513399
