num_metrics,combination,sensitivity,specificity,PPV,NPV,Youden,combination number
3,"('Sample_reads_percent_of_refs', 'mean_read_length', 'mean_aligned_length')",0.8870967741935484,0.7818181818181819,0.6962025316455697,0.9247311827956989,0.6689149560117302,87
4,"('AuG_trunc10', 'Sample_reads_percent_of_run', 'mean_read_length', 'mean_aligned_length')",0.8870967741935484,0.7818181818181819,0.6962025316455697,0.9247311827956989,0.6689149560117302,116
4,"('AuG_trunc10', 'Sample_reads_percent_of_refs', 'mean_read_length', 'mean_aligned_length')",0.8870967741935484,0.7818181818181819,0.6962025316455697,0.9247311827956989,0.6689149560117302,122
3,"('Sample_reads_percent_of_run', 'mean_read_length', 'mean_aligned_length')",0.8870967741935484,0.7818181818181819,0.6962025316455697,0.9247311827956989,0.6689149560117302,81
1,"('Cov1_perc',)",0.8870967741935484,0.7818181818181819,0.6962025316455697,0.9247311827956989,0.6689149560117302,1
4,"('Cov1_perc', 'Sample_reads_percent_of_run', 'Sample_reads_percent_of_refs', 'mean_read_length')",0.8870967741935484,0.7818181818181819,0.6962025316455697,0.9247311827956989,0.6689149560117302,129
4,"('Cov1_perc', 'Sample_reads_percent_of_run', 'Sample_reads_percent_of_refs', 'mean_aligned_length')",0.8870967741935484,0.7818181818181819,0.6962025316455697,0.9247311827956989,0.6689149560117302,130
3,"('Sample_reads_percent_of_run', 'Sample_reads_percent_of_refs', 'mean_aligned_length')",0.8870967741935484,0.7818181818181819,0.6962025316455697,0.9247311827956989,0.6689149560117302,75
3,"('Sample_reads_percent_of_run', 'Sample_reads_percent_of_refs', 'mean_read_length')",0.8870967741935484,0.7818181818181819,0.6962025316455697,0.9247311827956989,0.6689149560117302,74
3,"('AuG_trunc10', 'Cov1_perc', 'mean_aligned_length')",0.8870967741935484,0.7818181818181819,0.6962025316455697,0.9247311827956989,0.6689149560117302,41
3,"('AuG_trunc10', 'Sample_reads_percent_of_refs', 'mean_aligned_length')",0.8870967741935484,0.7818181818181819,0.6962025316455697,0.9247311827956989,0.6689149560117302,50
4,"('AuG_trunc10', 'Cov1_perc', 'Sample_reads_percent_of_refs', 'mean_read_length')",0.8870967741935484,0.7818181818181819,0.6962025316455697,0.9247311827956989,0.6689149560117302,99
2,"('Sample_reads_percent_of_refs', 'mean_aligned_length')",0.8870967741935484,0.7818181818181819,0.6962025316455697,0.9247311827956989,0.6689149560117302,29
2,"('Cov1_perc', 'Sample_reads_percent_of_run')",0.8870967741935484,0.7818181818181819,0.6962025316455697,0.9247311827956989,0.6689149560117302,15
2,"('AuG_trunc10', 'mean_aligned_length')",0.8870967741935484,0.7818181818181819,0.6962025316455697,0.9247311827956989,0.6689149560117302,14
2,"('Cov1_perc', 'mean_read_length')",0.8870967741935484,0.7818181818181819,0.6962025316455697,0.9247311827956989,0.6689149560117302,19
2,"('AuG_trunc10', 'mean_read_length')",0.8870967741935484,0.7818181818181819,0.6962025316455697,0.9247311827956989,0.6689149560117302,13
2,"('Cov1_perc', 'mean_aligned_length')",0.8870967741935484,0.7818181818181819,0.6962025316455697,0.9247311827956989,0.6689149560117302,20
6,"('AuG_trunc10', 'Cov1_perc', 'Sample_reads_percent_of_run', 'Sample_reads_percent_of_refs', 'mean_read_length', 'mean_aligned_length')",0.8870967741935484,0.7818181818181819,0.6962025316455697,0.9247311827956989,0.6689149560117302,223
2,"('Sample_reads_percent_of_run', 'Sample_reads_percent_of_refs')",0.8870967741935484,0.7818181818181819,0.6962025316455697,0.9247311827956989,0.6689149560117302,21
2,"('AuG_trunc10', 'Sample_reads_percent_of_refs')",0.8870967741935484,0.7818181818181819,0.6962025316455697,0.9247311827956989,0.6689149560117302,10
2,"('Sample_reads_percent_of_run', 'mean_read_length')",0.8870967741935484,0.7818181818181819,0.6962025316455697,0.9247311827956989,0.6689149560117302,24
2,"('Sample_reads_percent_of_run', 'mean_aligned_length')",0.8870967741935484,0.7818181818181819,0.6962025316455697,0.9247311827956989,0.6689149560117302,25
2,"('AuG_trunc10', 'Sample_reads_percent_of_run')",0.8870967741935484,0.7818181818181819,0.6962025316455697,0.9247311827956989,0.6689149560117302,9
2,"('Sample_reads_percent_of_refs', 'mean_read_length')",0.8870967741935484,0.7818181818181819,0.6962025316455697,0.9247311827956989,0.6689149560117302,28
2,"('Cov1_perc', 'Sample_reads_percent_of_refs')",0.8870967741935484,0.7818181818181819,0.6962025316455697,0.9247311827956989,0.6689149560117302,16
5,"('Cov1_perc', 'Sample_reads_percent_of_run', 'Sample_reads_percent_of_refs', 'mean_read_length', 'mean_aligned_length')",0.8870967741935484,0.7818181818181819,0.6962025316455697,0.9247311827956989,0.6689149560117302,202
3,"('AuG_trunc10', 'Cov1_perc', 'Sample_reads_percent_of_refs')",0.8870967741935484,0.7818181818181819,0.6962025316455697,0.9247311827956989,0.6689149560117302,37
3,"('AuG_trunc10', 'Cov1_perc', 'Sample_reads_percent_of_run')",0.8870967741935484,0.7818181818181819,0.6962025316455697,0.9247311827956989,0.6689149560117302,36
5,"('AuG_trunc10', 'Sample_reads_percent_of_run', 'Sample_reads_percent_of_refs', 'mean_read_length', 'mean_aligned_length')",0.8870967741935484,0.7818181818181819,0.6962025316455697,0.9247311827956989,0.6689149560117302,187
1,"('Sample_reads_percent_of_run',)",0.8870967741935484,0.7818181818181819,0.6962025316455697,0.9247311827956989,0.6689149560117302,2
2,"('AuG_trunc10', 'Cov1_perc')",0.8870967741935484,0.7818181818181819,0.6962025316455697,0.9247311827956989,0.6689149560117302,8
6,"('AuG_trunc10', 'Cov1_perc', 'Sample_reads_percent_of_run', 'Sample_reads_percent_of_type_run', 'mean_read_length', 'mean_aligned_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,226
4,"('Cov1_perc', 'Sample_reads_percent_of_run', 'Sample_reads_percent_of_type_run', 'mean_read_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,132
4,"('AuG_trunc10', 'Cov1_perc', 'Sample_reads_percent_of_type_run', 'mean_read_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,102
4,"('AuG_trunc10', 'Cov1_perc', 'Sample_reads_percent_of_type_run', 'mean_aligned_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,103
4,"('AuG_trunc10', 'Sample_reads_percent_of_type_run', 'mean_read_length', 'mean_aligned_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,125
7,"('AuG_trunc10', 'Cov1_perc', 'Sample_reads_percent_of_run', 'Sample_reads_percent_of_refs', 'Sample_reads_percent_of_type_run', 'mean_read_length', 'mean_aligned_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,248
4,"('AuG_trunc10', 'Sample_reads_percent_of_refs', 'Sample_reads_percent_of_type_run', 'mean_aligned_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,119
4,"('AuG_trunc10', 'Sample_reads_percent_of_refs', 'Sample_reads_percent_of_type_run', 'mean_read_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,118
6,"('Cov1_perc', 'Sample_reads_percent_of_run', 'Sample_reads_percent_of_refs', 'Sample_reads_percent_of_type_run', 'mean_read_length', 'mean_aligned_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,241
4,"('AuG_trunc10', 'Sample_reads_percent_of_run', 'Sample_reads_percent_of_refs', 'Sample_reads_percent_of_type_run')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,107
6,"('AuG_trunc10', 'Sample_reads_percent_of_run', 'Sample_reads_percent_of_refs', 'Sample_reads_percent_of_type_run', 'mean_read_length', 'mean_aligned_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,235
6,"('AuG_trunc10', 'Cov1_perc', 'Sample_reads_percent_of_refs', 'Sample_reads_percent_of_type_run', 'mean_read_length', 'mean_aligned_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,230
4,"('Cov1_perc', 'Sample_reads_percent_of_run', 'Sample_reads_percent_of_type_run', 'mean_aligned_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,133
4,"('AuG_trunc10', 'Sample_reads_percent_of_run', 'Sample_reads_percent_of_type_run', 'mean_read_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,112
4,"('AuG_trunc10', 'Sample_reads_percent_of_run', 'Sample_reads_percent_of_type_run', 'mean_aligned_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,113
5,"('AuG_trunc10', 'Sample_reads_percent_of_run', 'Sample_reads_percent_of_refs', 'Sample_reads_percent_of_type_run', 'mean_read_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,183
6,"('AuG_trunc10', 'Cov1_perc', 'Sample_reads_percent_of_run', 'Sample_reads_percent_of_refs', 'Sample_reads_percent_of_type_run', 'mean_aligned_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,220
5,"('Cov1_perc', 'Sample_reads_percent_of_run', 'Sample_reads_percent_of_type_run', 'mean_read_length', 'mean_aligned_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,205
5,"('AuG_trunc10', 'Cov1_perc', 'Sample_reads_percent_of_type_run', 'mean_read_length', 'mean_aligned_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,180
5,"('AuG_trunc10', 'Sample_reads_percent_of_run', 'Sample_reads_percent_of_type_run', 'mean_read_length', 'mean_aligned_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,190
5,"('AuG_trunc10', 'Cov1_perc', 'Sample_reads_percent_of_refs', 'Sample_reads_percent_of_type_run', 'mean_aligned_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,174
5,"('AuG_trunc10', 'Cov1_perc', 'Sample_reads_percent_of_refs', 'Sample_reads_percent_of_type_run', 'mean_read_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,173
5,"('AuG_trunc10', 'Sample_reads_percent_of_refs', 'Sample_reads_percent_of_type_run', 'mean_read_length', 'mean_aligned_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,194
5,"('Cov1_perc', 'Sample_reads_percent_of_run', 'Sample_reads_percent_of_refs', 'Sample_reads_percent_of_type_run', 'mean_read_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,198
5,"('Cov1_perc', 'Sample_reads_percent_of_run', 'Sample_reads_percent_of_refs', 'Sample_reads_percent_of_type_run', 'mean_aligned_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,199
5,"('AuG_trunc10', 'Cov1_perc', 'Sample_reads_percent_of_run', 'Sample_reads_percent_of_type_run', 'mean_aligned_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,168
5,"('AuG_trunc10', 'Cov1_perc', 'Sample_reads_percent_of_run', 'Sample_reads_percent_of_type_run', 'mean_read_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,167
5,"('AuG_trunc10', 'Cov1_perc', 'Sample_reads_percent_of_run', 'Sample_reads_percent_of_refs', 'Sample_reads_percent_of_type_run')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,162
6,"('AuG_trunc10', 'Cov1_perc', 'Sample_reads_percent_of_run', 'Sample_reads_percent_of_refs', 'Sample_reads_percent_of_type_run', 'mean_read_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,219
4,"('Sample_reads_percent_of_refs', 'Sample_reads_percent_of_type_run', 'mean_read_length', 'mean_aligned_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,159
4,"('Sample_reads_percent_of_run', 'Sample_reads_percent_of_type_run', 'mean_read_length', 'mean_aligned_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,155
5,"('Cov1_perc', 'Sample_reads_percent_of_refs', 'Sample_reads_percent_of_type_run', 'mean_read_length', 'mean_aligned_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,209
5,"('Sample_reads_percent_of_run', 'Sample_reads_percent_of_refs', 'Sample_reads_percent_of_type_run', 'mean_read_length', 'mean_aligned_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,214
4,"('Sample_reads_percent_of_run', 'Sample_reads_percent_of_refs', 'Sample_reads_percent_of_type_run', 'mean_aligned_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,149
4,"('Sample_reads_percent_of_run', 'Sample_reads_percent_of_refs', 'Sample_reads_percent_of_type_run', 'mean_read_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,148
4,"('Cov1_perc', 'Sample_reads_percent_of_type_run', 'mean_read_length', 'mean_aligned_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,145
5,"('AuG_trunc10', 'Sample_reads_percent_of_run', 'Sample_reads_percent_of_refs', 'Sample_reads_percent_of_type_run', 'mean_aligned_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,184
4,"('Cov1_perc', 'Sample_reads_percent_of_refs', 'Sample_reads_percent_of_type_run', 'mean_read_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,138
4,"('Cov1_perc', 'Sample_reads_percent_of_refs', 'Sample_reads_percent_of_type_run', 'mean_aligned_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,139
4,"('Cov1_perc', 'Sample_reads_percent_of_run', 'Sample_reads_percent_of_refs', 'Sample_reads_percent_of_type_run')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,127
3,"('AuG_trunc10', 'Sample_reads_percent_of_refs', 'Sample_reads_percent_of_type_run')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,47
3,"('AuG_trunc10', 'Sample_reads_percent_of_type_run', 'mean_read_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,52
2,"('Sample_reads_percent_of_type_run', 'mean_read_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,31
2,"('Sample_reads_percent_of_type_run', 'mean_aligned_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,32
3,"('Sample_reads_percent_of_refs', 'Sample_reads_percent_of_type_run', 'mean_aligned_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,84
2,"('Sample_reads_percent_of_run', 'Sample_reads_percent_of_type_run')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,22
3,"('Cov1_perc', 'Sample_reads_percent_of_run', 'Sample_reads_percent_of_type_run')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,58
3,"('AuG_trunc10', 'Sample_reads_percent_of_type_run', 'mean_aligned_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,53
3,"('Sample_reads_percent_of_run', 'Sample_reads_percent_of_refs', 'Sample_reads_percent_of_type_run')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,72
2,"('Cov1_perc', 'Sample_reads_percent_of_type_run')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,17
3,"('Cov1_perc', 'Sample_reads_percent_of_type_run', 'mean_aligned_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,68
2,"('AuG_trunc10', 'Sample_reads_percent_of_type_run')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,11
3,"('Sample_reads_percent_of_run', 'Sample_reads_percent_of_type_run', 'mean_aligned_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,78
3,"('Sample_reads_percent_of_type_run', 'mean_read_length', 'mean_aligned_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,90
3,"('AuG_trunc10', 'Sample_reads_percent_of_run', 'Sample_reads_percent_of_type_run')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,43
3,"('Cov1_perc', 'Sample_reads_percent_of_refs', 'Sample_reads_percent_of_type_run')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,62
4,"('AuG_trunc10', 'Cov1_perc', 'Sample_reads_percent_of_run', 'Sample_reads_percent_of_type_run')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,93
3,"('Cov1_perc', 'Sample_reads_percent_of_type_run', 'mean_read_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,67
3,"('Sample_reads_percent_of_run', 'Sample_reads_percent_of_type_run', 'mean_read_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,77
3,"('AuG_trunc10', 'Cov1_perc', 'Sample_reads_percent_of_type_run')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,38
4,"('AuG_trunc10', 'Cov1_perc', 'Sample_reads_percent_of_refs', 'Sample_reads_percent_of_type_run')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,97
3,"('Sample_reads_percent_of_refs', 'Sample_reads_percent_of_type_run', 'mean_read_length')",0.8870967741935484,0.7727272727272727,0.6875,0.9239130434782609,0.659824046920821,83
1,"('mean_read_length',)",0.8709677419354839,0.7818181818181819,0.6923076923076923,0.9148936170212766,0.6527859237536657,6
2,"('mean_read_length', 'mean_aligned_length')",0.8709677419354839,0.7818181818181819,0.6923076923076923,0.9148936170212766,0.6527859237536657,35
1,"('mean_aligned_length',)",0.8709677419354839,0.7818181818181819,0.6923076923076923,0.9148936170212766,0.6527859237536657,7
1,"('Sample_reads_percent_of_type_run',)",0.6612903225806451,0.9636363636363636,0.9111111111111111,0.8346456692913385,0.6249266862170089,4
5,"('Cov1_perc', 'Sample_reads_percent_of_refs', 'Sample_reads_percent_of_type_run', 'Sample_reads_percent_of_type_sample', 'mean_read_length')",0.8870967741935484,0.08181818181818182,0.3525641025641026,0.5625,-0.031085043988269834,207
5,"('Cov1_perc', 'Sample_reads_percent_of_refs', 'Sample_reads_percent_of_type_run', 'Sample_reads_percent_of_type_sample', 'mean_aligned_length')",0.8870967741935484,0.08181818181818182,0.3525641025641026,0.5625,-0.031085043988269834,208
2,"('Sample_reads_percent_of_run', 'Sample_reads_percent_of_type_sample')",0.8870967741935484,0.08181818181818182,0.3525641025641026,0.5625,-0.031085043988269834,23
5,"('Cov1_perc', 'Sample_reads_percent_of_refs', 'Sample_reads_percent_of_type_sample', 'mean_read_length', 'mean_aligned_length')",0.8870967741935484,0.08181818181818182,0.3525641025641026,0.5625,-0.031085043988269834,210
5,"('Cov1_perc', 'Sample_reads_percent_of_type_run', 'Sample_reads_percent_of_type_sample', 'mean_read_length', 'mean_aligned_length')",0.8870967741935484,0.08181818181818182,0.3525641025641026,0.5625,-0.031085043988269834,211
5,"('Cov1_perc', 'Sample_reads_percent_of_run', 'Sample_reads_percent_of_type_sample', 'mean_read_length', 'mean_aligned_length')",0.8870967741935484,0.08181818181818182,0.3525641025641026,0.5625,-0.031085043988269834,206
5,"('Sample_reads_percent_of_run', 'Sample_reads_percent_of_refs', 'Sample_reads_percent_of_type_run', 'Sample_reads_percent_of_type_sample', 'mean_read_length')",0.8870967741935484,0.08181818181818182,0.3525641025641026,0.5625,-0.031085043988269834,212
4,"('AuG_trunc10', 'Cov1_perc', 'Sample_reads_percent_of_type_run', 'Sample_reads_percent_of_type_sample')",0.8870967741935484,0.08181818181818182,0.3525641025641026,0.5625,-0.031085043988269834,101
2,"('Sample_reads_percent_of_refs', 'Sample_reads_percent_of_type_sample')",0.8870967741935484,0.08181818181818182,0.3525641025641026,0.5625,-0.031085043988269834,27
5,"('Cov1_perc', 'Sample_reads_percent_of_run', 'Sample_reads_percent_of_type_run', 'Sample_reads_percent_of_type_sample', 'mean_aligned_length')",0.8870967741935484,0.08181818181818182,0.3525641025641026,0.5625,-0.031085043988269834,204
5,"('Cov1_perc', 'Sample_reads_percent_of_run', 'Sample_reads_percent_of_type_run', 'Sample_reads_percent_of_type_sample', 'mean_read_length')",0.8870967741935484,0.08181818181818182,0.3525641025641026,0.5625,-0.031085043988269834,203
2,"('Sample_reads_percent_of_type_run', 'Sample_reads_percent_of_type_sample')",0.8870967741935484,0.08181818181818182,0.3525641025641026,0.5625,-0.031085043988269834,30
5,"('Cov1_perc', 'Sample_reads_percent_of_run', 'Sample_reads_percent_of_refs', 'Sample_reads_percent_of_type_sample', 'mean_aligned_length')",0.8870967741935484,0.08181818181818182,0.3525641025641026,0.5625,-0.031085043988269834,201
5,"('Cov1_perc', 'Sample_reads_percent_of_run', 'Sample_reads_percent_of_refs', 'Sample_reads_percent_of_type_sample', 'mean_read_length')",0.8870967741935484,0.08181818181818182,0.3525641025641026,0.5625,-0.031085043988269834,200
5,"('Cov1_perc', 'Sample_reads_percent_of_run', 'Sample_reads_percent_of_refs', 'Sample_reads_percent_of_type_run', 'Sample_reads_percent_of_type_sample')",0.8870967741935484,0.08181818181818182,0.3525641025641026,0.5625,-0.031085043988269834,197
5,"('AuG_trunc10', 'Sample_reads_percent_of_type_run', 'Sample_reads_percent_of_type_sample', 'mean_read_length', 'mean_aligned_length')",0.8870967741935484,0.08181818181818182,0.3525641025641026,0.5625,-0.031085043988269834,196
5,"('AuG_trunc10', 'Sample_reads_percent_of_refs', 'Sample_reads_percent_of_type_sample', 'mean_read_length', 'mean_aligned_length')",0.8870967741935484,0.08181818181818182,0.3525641025641026,0.5625,-0.031085043988269834,195
2,"('Sample_reads_percent_of_type_sample', 'mean_read_length')",0.8870967741935484,0.08181818181818182,0.3525641025641026,0.5625,-0.031085043988269834,33
