fpr,tpr,thresholds,sensitivity,specificity,1-specificity,Youden J statistic,metric,ROC AUC,logit ROC AUC
0.0,0.0,5.986612339930152,0.0,1.0,0.0,0.0,AuG_trunc5,0.9186950146627566,0.9186950146627566
0.0,0.016129032258064516,4.986612339930152,0.016129032258064516,1.0,0.0,0.016129032258064502,AuG_trunc5,0.9186950146627566,0.9186950146627566
0.0,0.3225806451612903,1.2899178981937602,0.3225806451612903,1.0,0.0,0.32258064516129026,AuG_trunc5,0.9186950146627566,0.9186950146627566
0.0,0.3548387096774194,1.1015351877184982,0.3548387096774194,1.0,0.0,0.3548387096774195,AuG_trunc5,0.9186950146627566,0.9186950146627566
0.0,0.3709677419354839,1.0228912319644838,0.3709677419354839,1.0,0.0,0.370967741935484,AuG_trunc5,0.9186950146627566,0.9186950146627566
0.0,0.4032258064516129,0.746922024623803,0.4032258064516129,1.0,0.0,0.403225806451613,AuG_trunc5,0.9186950146627566,0.9186950146627566
0.0,0.46774193548387094,0.62217048247316,0.46774193548387094,1.0,0.0,0.467741935483871,AuG_trunc5,0.9186950146627566,0.9186950146627566
0.00909090909090909,0.46774193548387094,0.6138274479368775,0.46774193548387094,0.990909090909091,0.00909090909090909,0.45865102639296196,AuG_trunc5,0.9186950146627566,0.9186950146627566
0.00909090909090909,0.4838709677419355,0.6032183908045977,0.4838709677419355,0.990909090909091,0.00909090909090909,0.47478005865102646,AuG_trunc5,0.9186950146627566,0.9186950146627566
0.01818181818181818,0.4838709677419355,0.602962100633812,0.4838709677419355,0.9818181818181818,0.01818181818181818,0.4656891495601174,AuG_trunc5,0.9186950146627566,0.9186950146627566
0.01818181818181818,0.5,0.5550381580649334,0.5,0.9818181818181818,0.01818181818181818,0.4818181818181819,AuG_trunc5,0.9186950146627566,0.9186950146627566
0.02727272727272727,0.5,0.504527228042944,0.5,0.9727272727272728,0.02727272727272727,0.47272727272727266,AuG_trunc5,0.9186950146627566,0.9186950146627566
0.02727272727272727,0.5161290322580645,0.4557625145518044,0.5161290322580645,0.9727272727272728,0.02727272727272727,0.48885630498533716,AuG_trunc5,0.9186950146627566,0.9186950146627566
0.03636363636363636,0.5161290322580645,0.4190919674039581,0.5161290322580645,0.9636363636363636,0.03636363636363636,0.4797653958944281,AuG_trunc5,0.9186950146627566,0.9186950146627566
0.03636363636363636,0.5483870967741935,0.4175406596747226,0.5483870967741935,0.9636363636363636,0.03636363636363636,0.5120234604105571,AuG_trunc5,0.9186950146627566,0.9186950146627566
0.045454545454545456,0.5483870967741935,0.4090673910231535,0.5483870967741935,0.9545454545454546,0.045454545454545456,0.5029325513196481,AuG_trunc5,0.9186950146627566,0.9186950146627566
0.045454545454545456,0.5806451612903226,0.3227435374377153,0.5806451612903226,0.9545454545454546,0.045454545454545456,0.5351906158357771,AuG_trunc5,0.9186950146627566,0.9186950146627566
0.06363636363636363,0.5806451612903226,0.3043590738584918,0.5806451612903226,0.9363636363636364,0.06363636363636363,0.517008797653959,AuG_trunc5,0.9186950146627566,0.9186950146627566
0.06363636363636363,0.6129032258064516,0.278765769873841,0.6129032258064516,0.9363636363636364,0.06363636363636363,0.549266862170088,AuG_trunc5,0.9186950146627566,0.9186950146627566
0.06363636363636363,0.6290322580645161,0.2753848143836502,0.6290322580645161,0.9363636363636364,0.06363636363636363,0.5653958944281525,AuG_trunc5,0.9186950146627566,0.9186950146627566
0.08181818181818182,0.6290322580645161,0.2278489326765188,0.6290322580645161,0.9181818181818182,0.08181818181818182,0.5472140762463344,AuG_trunc5,0.9186950146627566,0.9186950146627566
0.08181818181818182,0.6612903225806451,0.2003745318352059,0.6612903225806451,0.9181818181818182,0.08181818181818182,0.5794721407624635,AuG_trunc5,0.9186950146627566,0.9186950146627566
0.09090909090909091,0.6612903225806451,0.1569129720853858,0.6612903225806451,0.9090909090909091,0.09090909090909091,0.5703812316715542,AuG_trunc5,0.9186950146627566,0.9186950146627566
0.09090909090909091,0.6774193548387096,0.1561246927952399,0.6774193548387096,0.9090909090909091,0.09090909090909091,0.5865102639296187,AuG_trunc5,0.9186950146627566,0.9186950146627566
0.11818181818181818,0.6774193548387096,0.135170094425042,0.6774193548387096,0.8818181818181818,0.11818181818181818,0.5592375366568914,AuG_trunc5,0.9186950146627566,0.9186950146627566
0.11818181818181818,0.6935483870967742,0.1312742714042028,0.6935483870967742,0.8818181818181818,0.11818181818181818,0.5753665689149561,AuG_trunc5,0.9186950146627566,0.9186950146627566
0.12727272727272726,0.6935483870967742,0.1301149425287356,0.6935483870967742,0.8727272727272728,0.12727272727272726,0.566275659824047,AuG_trunc5,0.9186950146627566,0.9186950146627566
0.12727272727272726,0.7096774193548387,0.119324796274738,0.7096774193548387,0.8727272727272728,0.12727272727272726,0.5824046920821115,AuG_trunc5,0.9186950146627566,0.9186950146627566
0.14545454545454545,0.7096774193548387,0.0997701149425287,0.7096774193548387,0.8545454545454545,0.14545454545454545,0.5642228739002932,AuG_trunc5,0.9186950146627566,0.9186950146627566
0.14545454545454545,0.7580645161290323,0.0865967408267702,0.7580645161290323,0.8545454545454545,0.14545454545454545,0.6126099706744867,AuG_trunc5,0.9186950146627566,0.9186950146627566
0.17272727272727273,0.7580645161290323,0.0778325123152709,0.7580645161290323,0.8272727272727273,0.17272727272727273,0.5853372434017596,AuG_trunc5,0.9186950146627566,0.9186950146627566
0.17272727272727273,0.7903225806451613,0.0637045660328547,0.7903225806451613,0.8272727272727273,0.17272727272727273,0.6175953079178886,AuG_trunc5,0.9186950146627566,0.9186950146627566
