fpr,tpr,thresholds,sensitivity,specificity,1-specificity,Youden J statistic,metric,ROC AUC,logit ROC AUC
0.0,0.0,676.0,0.0,1.0,0.0,0.0,median_read_length,0.7687683284457478,0.7687683284457478
0.0,0.016129032258064516,675.0,0.016129032258064516,1.0,0.0,0.016129032258064502,median_read_length,0.7687683284457478,0.7687683284457478
0.045454545454545456,0.016129032258064516,544.0,0.016129032258064516,0.9545454545454546,0.045454545454545456,-0.029325513196480912,median_read_length,0.7687683284457478,0.7687683284457478
0.045454545454545456,0.03225806451612903,528.0,0.03225806451612903,0.9545454545454546,0.045454545454545456,-0.01319648093841641,median_read_length,0.7687683284457478,0.7687683284457478
0.05454545454545454,0.03225806451612903,518.0,0.03225806451612903,0.9454545454545454,0.05454545454545454,-0.02228739002932556,median_read_length,0.7687683284457478,0.7687683284457478
0.05454545454545454,0.06451612903225806,494.0,0.06451612903225806,0.9454545454545454,0.05454545454545454,0.009970674486803555,median_read_length,0.7687683284457478,0.7687683284457478
0.08181818181818182,0.06451612903225806,482.0,0.06451612903225806,0.9181818181818182,0.08181818181818182,-0.017302052785923783,median_read_length,0.7687683284457478,0.7687683284457478
0.08181818181818182,0.08064516129032258,481.0,0.08064516129032258,0.9181818181818182,0.08181818181818182,-0.0011730205278591699,median_read_length,0.7687683284457478,0.7687683284457478
0.11818181818181818,0.08064516129032258,458.0,0.08064516129032258,0.8818181818181818,0.11818181818181818,-0.037536656891495546,median_read_length,0.7687683284457478,0.7687683284457478
0.11818181818181818,0.0967741935483871,456.0,0.0967741935483871,0.8818181818181818,0.11818181818181818,-0.021407624633431044,median_read_length,0.7687683284457478,0.7687683284457478
0.14545454545454545,0.0967741935483871,442.0,0.0967741935483871,0.8545454545454545,0.14545454545454545,-0.04868035190615838,median_read_length,0.7687683284457478,0.7687683284457478
0.14545454545454545,0.11290322580645161,435.0,0.11290322580645161,0.8545454545454545,0.14545454545454545,-0.03255131964809388,median_read_length,0.7687683284457478,0.7687683284457478
0.16363636363636364,0.11290322580645161,428.0,0.11290322580645161,0.8363636363636364,0.16363636363636364,-0.050733137829911956,median_read_length,0.7687683284457478,0.7687683284457478
0.19090909090909092,0.11290322580645161,408.5,0.11290322580645161,0.8090909090909091,0.19090909090909092,-0.0780058651026393,median_read_length,0.7687683284457478,0.7687683284457478
0.19090909090909092,0.14516129032258066,399.0,0.14516129032258066,0.8090909090909091,0.19090909090909092,-0.04574780058651029,median_read_length,0.7687683284457478,0.7687683284457478
0.20909090909090908,0.14516129032258066,391.0,0.14516129032258066,0.7909090909090909,0.20909090909090908,-0.06392961876832848,median_read_length,0.7687683284457478,0.7687683284457478
0.20909090909090908,0.16129032258064516,388.0,0.16129032258064516,0.7909090909090909,0.20909090909090908,-0.047800586510263976,median_read_length,0.7687683284457478,0.7687683284457478
0.21818181818181817,0.1774193548387097,387.0,0.1774193548387097,0.7818181818181819,0.21818181818181817,-0.04076246334310851,median_read_length,0.7687683284457478,0.7687683284457478
0.22727272727272727,0.1774193548387097,384.0,0.1774193548387097,0.7727272727272727,0.22727272727272727,-0.04985337243401755,median_read_length,0.7687683284457478,0.7687683284457478
0.22727272727272727,0.20967741935483872,375.0,0.20967741935483872,0.7727272727272727,0.22727272727272727,-0.017595307917888547,median_read_length,0.7687683284457478,0.7687683284457478
0.22727272727272727,0.2903225806451613,365.0,0.2903225806451613,0.7727272727272727,0.22727272727272727,0.06304985337243396,median_read_length,0.7687683284457478,0.7687683284457478
0.23636363636363636,0.2903225806451613,364.0,0.2903225806451613,0.7636363636363637,0.23636363636363636,0.05395894428152492,median_read_length,0.7687683284457478,0.7687683284457478
0.23636363636363636,0.3064516129032258,361.0,0.3064516129032258,0.7636363636363637,0.23636363636363636,0.07008797653958942,median_read_length,0.7687683284457478,0.7687683284457478
0.23636363636363636,0.3548387096774194,357.0,0.3548387096774194,0.7636363636363637,0.23636363636363636,0.11847507331378315,median_read_length,0.7687683284457478,0.7687683284457478
0.23636363636363636,0.3870967741935484,355.0,0.3870967741935484,0.7636363636363637,0.23636363636363636,0.15073313782991216,median_read_length,0.7687683284457478,0.7687683284457478
0.23636363636363636,0.41935483870967744,353.0,0.41935483870967744,0.7636363636363637,0.23636363636363636,0.18299120234604116,median_read_length,0.7687683284457478,0.7687683284457478
0.23636363636363636,0.43548387096774194,352.5,0.43548387096774194,0.7636363636363637,0.23636363636363636,0.19912023460410566,median_read_length,0.7687683284457478,0.7687683284457478
0.23636363636363636,0.46774193548387094,352.0,0.46774193548387094,0.7636363636363637,0.23636363636363636,0.23137829912023467,median_read_length,0.7687683284457478,0.7687683284457478
0.23636363636363636,0.5,348.0,0.5,0.7636363636363637,0.23636363636363636,0.26363636363636367,median_read_length,0.7687683284457478,0.7687683284457478
0.24545454545454545,0.5,346.0,0.5,0.7545454545454545,0.24545454545454545,0.2545454545454544,median_read_length,0.7687683284457478,0.7687683284457478
0.24545454545454545,0.532258064516129,343.0,0.532258064516129,0.7545454545454545,0.24545454545454545,0.2868035190615834,median_read_length,0.7687683284457478,0.7687683284457478
0.24545454545454545,0.5645161290322581,342.0,0.5645161290322581,0.7545454545454545,0.24545454545454545,0.31906158357771264,median_read_length,0.7687683284457478,0.7687683284457478
0.24545454545454545,0.6290322580645161,339.0,0.6290322580645161,0.7545454545454545,0.24545454545454545,0.38357771260997064,median_read_length,0.7687683284457478,0.7687683284457478
0.24545454545454545,0.6612903225806451,336.5,0.6612903225806451,0.7545454545454545,0.24545454545454545,0.41583577712609965,median_read_length,0.7687683284457478,0.7687683284457478
