fpr,tpr,thresholds,sensitivity,specificity,1-specificity,Youden J statistic,metric,ROC AUC,logit ROC AUC
0.0,0.0,100.8900530332428,0.0,1.0,0.0,0.0,Cov1_perc,0.918841642228739,0.918841642228739
0.0,0.016129032258064516,99.8900530332428,0.016129032258064516,1.0,0.0,0.016129032258064502,Cov1_perc,0.918841642228739,0.918841642228739
0.0,0.3064516129032258,53.142857142857146,0.3064516129032258,1.0,0.0,0.30645161290322576,Cov1_perc,0.918841642228739,0.918841642228739
0.0,0.3387096774193548,50.07599939200487,0.3387096774193548,1.0,0.0,0.33870967741935476,Cov1_perc,0.918841642228739,0.918841642228739
0.00909090909090909,0.3387096774193548,40.13711033501488,0.3387096774193548,0.990909090909091,0.00909090909090909,0.3296187683284457,Cov1_perc,0.918841642228739,0.918841642228739
0.00909090909090909,0.41935483870967744,36.94506104328524,0.41935483870967744,0.990909090909091,0.00909090909090909,0.41026392961876845,Cov1_perc,0.918841642228739,0.918841642228739
0.01818181818181818,0.41935483870967744,36.92924589315742,0.41935483870967744,0.9818181818181818,0.01818181818181818,0.4011730205278592,Cov1_perc,0.918841642228739,0.918841642228739
0.01818181818181818,0.46774193548387094,33.95730706075534,0.46774193548387094,0.9818181818181818,0.01818181818181818,0.4495601173020527,Cov1_perc,0.918841642228739,0.918841642228739
0.01818181818181818,0.5,32.7937376500988,0.5,0.9818181818181818,0.01818181818181818,0.4818181818181819,Cov1_perc,0.918841642228739,0.918841642228739
0.045454545454545456,0.5,30.112533954210324,0.5,0.9545454545454546,0.045454545454545456,0.4545454545454546,Cov1_perc,0.918841642228739,0.918841642228739
0.045454545454545456,0.5483870967741935,22.857238404173494,0.5483870967741935,0.9545454545454546,0.045454545454545456,0.5029325513196481,Cov1_perc,0.918841642228739,0.918841642228739
0.045454545454545456,0.6129032258064516,20.53503571971424,0.6129032258064516,0.9545454545454546,0.045454545454545456,0.5674486803519061,Cov1_perc,0.918841642228739,0.918841642228739
0.06363636363636363,0.6129032258064516,19.712844392704696,0.6129032258064516,0.9363636363636364,0.06363636363636363,0.549266862170088,Cov1_perc,0.918841642228739,0.918841642228739
0.06363636363636363,0.6451612903225806,18.70715312844865,0.6451612903225806,0.9363636363636364,0.06363636363636363,0.581524926686217,Cov1_perc,0.918841642228739,0.918841642228739
0.08181818181818182,0.6451612903225806,14.495894909688012,0.6451612903225806,0.9181818181818182,0.08181818181818182,0.563343108504399,Cov1_perc,0.918841642228739,0.918841642228739
0.08181818181818182,0.6612903225806451,12.260007984611477,0.6612903225806451,0.9181818181818182,0.08181818181818182,0.5794721407624635,Cov1_perc,0.918841642228739,0.918841642228739
0.09090909090909091,0.6612903225806451,11.48768472906404,0.6612903225806451,0.9090909090909091,0.09090909090909091,0.5703812316715542,Cov1_perc,0.918841642228739,0.918841642228739
0.09090909090909091,0.6774193548387096,11.447419480015522,0.6774193548387096,0.9090909090909091,0.09090909090909091,0.5865102639296187,Cov1_perc,0.918841642228739,0.918841642228739
0.12727272727272726,0.6774193548387096,9.990147783251231,0.6774193548387096,0.8727272727272728,0.12727272727272726,0.5501466275659825,Cov1_perc,0.918841642228739,0.918841642228739
0.12727272727272726,0.7258064516129032,7.916181606519208,0.7258064516129032,0.8727272727272728,0.12727272727272726,0.598533724340176,Cov1_perc,0.918841642228739,0.918841642228739
0.13636363636363635,0.7258064516129032,7.579638752052545,0.7258064516129032,0.8636363636363636,0.13636363636363635,0.5894428152492668,Cov1_perc,0.918841642228739,0.918841642228739
0.13636363636363635,0.7741935483870968,6.370456603285474,0.7741935483870968,0.8636363636363636,0.13636363636363635,0.6378299120234603,Cov1_perc,0.918841642228739,0.918841642228739
0.15454545454545454,0.7741935483870968,5.957307060755337,0.7741935483870968,0.8454545454545455,0.15454545454545454,0.6196480938416422,Cov1_perc,0.918841642228739,0.918841642228739
0.15454545454545454,0.7903225806451613,5.558052434456929,0.7903225806451613,0.8454545454545455,0.15454545454545454,0.6357771260997067,Cov1_perc,0.918841642228739,0.918841642228739
0.18181818181818182,0.7903225806451613,4.617405582922824,0.7903225806451613,0.8181818181818181,0.18181818181818182,0.6085043988269794,Cov1_perc,0.918841642228739,0.918841642228739
0.18181818181818182,0.8387096774193549,3.3436812831457767,0.8387096774193549,0.8181818181818181,0.18181818181818182,0.6568914956011729,Cov1_perc,0.918841642228739,0.918841642228739
0.2,0.8387096774193549,2.822314957171096,0.8387096774193549,0.8,0.2,0.6387096774193548,Cov1_perc,0.918841642228739,0.918841642228739
0.2,0.8548387096774194,2.5611175785797435,0.8548387096774194,0.8,0.2,0.6548387096774193,Cov1_perc,0.918841642228739,0.918841642228739
0.20909090909090908,0.8548387096774194,2.3464382458452304,0.8548387096774194,0.7909090909090909,0.20909090909090908,0.6457478005865103,Cov1_perc,0.918841642228739,0.918841642228739
0.20909090909090908,0.8870967741935484,1.8476952604014183,0.8870967741935484,0.7909090909090909,0.20909090909090908,0.6780058651026393,Cov1_perc,0.918841642228739,0.918841642228739
0.22727272727272727,0.8870967741935484,1.3410025749924757,0.8870967741935484,0.7727272727272727,0.22727272727272727,0.659824046920821,Cov1_perc,0.918841642228739,0.918841642228739
0.22727272727272727,0.9193548387096774,0.9636528262837926,0.9193548387096774,0.7727272727272727,0.22727272727272727,0.69208211143695,Cov1_perc,0.918841642228739,0.918841642228739
0.2545454545454545,0.9193548387096774,0.766969193404065,0.9193548387096774,0.7454545454545455,0.2545454545454545,0.6648093841642229,Cov1_perc,0.918841642228739,0.918841642228739
